person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_group,debt_to_income_ratio,age_group
22,40000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,12.99,0,0.13,Y,2,Medium,0.125,18-25
24,49000,RENT,8.0,DEBTCONSOLIDATION,D,4400,16.77,1,0.09,Y,3,Medium,0.08979591836734693,18-25
22,60000,RENT,0.0,EDUCATION,C,4400,15.23,0,0.07,Y,3,Medium,0.07333333333333333,18-25
24,72000,RENT,6.0,PERSONAL,A,4400,7.49,0,0.06,N,4,Medium,0.06111111111111111,18-25
24,80000,RENT,7.0,EDUCATION,E,4400,19.03,0,0.06,Y,2,Medium,0.055,18-25
23,40000,MORTGAGE,7.0,VENTURE,B,13000,9.99,0,0.33,N,3,Medium,0.325,18-25
26,95459,RENT,10.0,DEBTCONSOLIDATION,C,4400,13.8,0,0.05,N,4,High,0.04609308708450748,26-35
24,33600,RENT,5.0,PERSONAL,B,4450,11.49,0,0.13,N,4,Low,0.1324404761904762,18-25
24,42200,RENT,5.0,DEBTCONSOLIDATION,A,4450,9.32,0,0.11,N,4,Medium,0.10545023696682465,18-25
22,40000,MORTGAGE,5.0,PERSONAL,A,5400,7.42,0,0.14,N,2,Medium,0.135,18-25
22,40000,MORTGAGE,7.0,EDUCATION,A,14000,7.49,0,0.35,N,3,Medium,0.35,18-25
22,14400,RENT,0.0,EDUCATION,A,4500,7.88,1,0.31,N,4,Low,0.3125,18-25
25,40000,MORTGAGE,2.0,PERSONAL,B,4500,10.99,0,0.11,N,3,Medium,0.1125,18-25
25,40000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,3500,13.49,0,0.09,N,3,Medium,0.0875,18-25
24,40000,MORTGAGE,3.0,VENTURE,B,3200,10.99,0,0.08,N,2,Medium,0.08,18-25
23,15600,RENT,1.0,VENTURE,A,4500,5.99,1,0.29,N,4,Low,0.28846153846153844,18-25
25,15600,RENT,3.0,PERSONAL,A,4500,7.51,1,0.29,N,3,Low,0.28846153846153844,18-25
22,40000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,7500,11.49,0,0.19,N,3,Medium,0.1875,18-25
24,40000,OWN,6.0,EDUCATION,A,2800,8.49,0,0.07,N,4,Medium,0.07,18-25
25,17600,RENT,4.0,PERSONAL,C,4500,13.99,1,0.26,N,2,Low,0.2556818181818182,18-25
25,40000,OWN,0.0,MEDICAL,A,11000,8.49,0,0.28,N,2,Medium,0.275,18-25
23,18000,RENT,4.0,VENTURE,A,4500,7.49,1,0.25,N,4,Low,0.25,18-25
24,40000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.49,0,0.38,N,2,Medium,0.375,18-25
24,40000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,3000,11.99,0,0.07,N,4,Medium,0.075,18-25
23,40000,MORTGAGE,6.0,MEDICAL,B,13200,10.99,0,0.33,N,4,Medium,0.33,18-25
23,40000,MORTGAGE,2.0,MEDICAL,B,2000,10.99,0,0.05,N,4,Medium,0.05,18-25
21,18000,RENT,2.0,PERSONAL,B,4500,10.38,1,0.25,N,2,Low,0.25,18-25
24,40000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,2500,9.99,0,0.06,N,2,Medium,0.0625,18-25
23,18000,RENT,0.0,DEBTCONSOLIDATION,B,4500,12.21,1,0.25,N,3,Low,0.25,18-25
24,18200,RENT,8.0,EDUCATION,A,4500,8.94,1,0.25,N,2,Low,0.24725274725274726,18-25
24,40000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.25,N,4,Medium,0.25,18-25
25,18204,RENT,0.0,EDUCATION,C,4500,13.61,1,0.25,N,2,Low,0.24719841793012526,18-25
26,40000,OWN,0.0,MEDICAL,B,4300,10.74,0,0.11,N,2,Medium,0.1075,26-35
21,20000,RENT,5.0,PERSONAL,C,4500,13.49,0,0.23,N,2,Low,0.225,18-25
24,40000,MORTGAGE,9.0,MEDICAL,B,2125,11.11,0,0.05,N,4,Medium,0.053125,18-25
21,20004,RENT,4.0,MEDICAL,A,4500,8.0,0,0.22,N,2,Low,0.22495500899820037,18-25
21,20400,RENT,2.0,PERSONAL,B,4500,10.99,0,0.22,N,2,Low,0.22058823529411764,18-25
25,21000,RENT,0.0,DEBTCONSOLIDATION,B,4500,9.62,0,0.21,N,4,Low,0.21428571428571427,18-25
25,21000,RENT,2.0,EDUCATION,E,4500,16.45,1,0.21,Y,4,Low,0.21428571428571427,18-25
22,40000,MORTGAGE,7.0,PERSONAL,A,10850,7.66,0,0.27,N,4,Medium,0.27125,18-25
23,21600,RENT,1.0,EDUCATION,D,4500,15.65,1,0.21,N,2,Low,0.20833333333333334,18-25
23,23421,RENT,3.0,MEDICAL,E,4500,17.99,1,0.19,Y,3,Low,0.19213526322531063,18-25
23,34000,MORTGAGE,0.0,EDUCATION,C,4000,14.17,1,0.12,N,2,Low,0.11764705882352941,18-25
23,40000,MORTGAGE,6.0,PERSONAL,B,7200,11.11,0,0.18,N,2,Medium,0.18,18-25
21,23916,RENT,2.0,EDUCATION,B,4500,9.62,0,0.19,N,4,Low,0.18815855494229805,18-25
26,24000,RENT,10.0,MEDICAL,B,4500,12.42,0,0.19,N,4,Low,0.1875,26-35
24,40000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,5000,11.11,0,0.13,N,2,Medium,0.125,18-25
26,24000,RENT,5.0,VENTURE,A,4500,5.79,0,0.19,N,3,Low,0.1875,26-35
22,24000,RENT,0.0,EDUCATION,B,4500,11.49,0,0.19,N,2,Low,0.1875,18-25
25,40000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,4000,7.29,0,0.1,N,2,Medium,0.1,18-25
22,24500,RENT,3.0,DEBTCONSOLIDATION,A,4500,8.94,0,0.18,N,2,Low,0.1836734693877551,18-25
23,25596,RENT,2.0,MEDICAL,B,4500,9.99,0,0.18,N,4,Low,0.17580872011251758,18-25
23,26000,RENT,3.0,MEDICAL,A,4500,8.49,1,0.17,N,2,Low,0.17307692307692307,18-25
25,30996,RENT,9.0,VENTURE,A,4500,6.92,0,0.15,N,3,Low,0.14518002322880372,18-25
24,32000,RENT,4.0,MEDICAL,A,4500,7.29,0,0.14,N,4,Low,0.140625,18-25
23,32400,RENT,4.0,EDUCATION,A,4500,7.49,0,0.14,N,4,Low,0.1388888888888889,18-25
22,40000,MORTGAGE,1.0,EDUCATION,A,4800,5.42,0,0.12,N,2,Medium,0.12,18-25
22,33000,RENT,2.0,PERSONAL,A,4500,7.88,0,0.14,N,3,Low,0.13636363636363635,18-25
23,33000,RENT,1.0,DEBTCONSOLIDATION,D,4500,15.05,1,0.14,N,4,Low,0.13636363636363635,18-25
21,40000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,6.92,0,0.2,N,4,Medium,0.2,18-25
22,35000,RENT,2.0,VENTURE,C,4500,14.27,0,0.13,Y,2,Low,0.12857142857142856,18-25
23,35000,RENT,5.0,PERSONAL,B,4500,10.59,0,0.13,N,2,Low,0.12857142857142856,18-25
24,35000,RENT,1.0,MEDICAL,C,4500,12.87,0,0.13,Y,3,Low,0.12857142857142856,18-25
22,40000,MORTGAGE,5.0,MEDICAL,B,8000,10.74,0,0.2,N,3,Medium,0.2,18-25
23,40000,MORTGAGE,7.0,VENTURE,B,14000,10.99,0,0.35,N,3,Medium,0.35,18-25
21,36000,RENT,0.0,EDUCATION,A,4500,6.62,0,0.13,N,2,Low,0.125,18-25
26,40000,MORTGAGE,5.0,MEDICAL,A,16000,7.49,0,0.4,N,3,Medium,0.4,26-35
26,34000,MORTGAGE,4.0,PERSONAL,A,12250,6.91,1,0.36,N,4,Low,0.3602941176470588,26-35
22,36000,RENT,5.0,EDUCATION,A,4500,6.17,0,0.13,N,3,Low,0.125,18-25
24,36000,RENT,5.0,VENTURE,A,4500,7.14,0,0.13,N,4,Low,0.125,18-25
22,40000,OWN,5.0,MEDICAL,B,6000,9.25,0,0.15,N,3,Medium,0.15,18-25
22,37342,RENT,3.0,VENTURE,C,4500,11.03,0,0.12,Y,2,Low,0.1205077392748112,18-25
23,40000,MORTGAGE,2.0,MEDICAL,B,7000,8.88,0,0.17,N,3,Medium,0.175,18-25
24,37500,RENT,0.0,PERSONAL,A,4500,5.42,0,0.12,N,4,Low,0.12,18-25
24,40000,OWN,0.0,PERSONAL,A,6900,6.91,0,0.17,N,3,Medium,0.1725,18-25
22,32000,RENT,5.0,MEDICAL,A,4500,9.63,1,0.14,N,2,Low,0.140625,18-25
24,38000,RENT,8.0,MEDICAL,B,4500,10.83,0,0.12,N,2,Low,0.11842105263157894,18-25
23,38004,RENT,2.0,EDUCATION,A,4500,7.88,0,0.12,N,2,Low,0.11840858856962425,18-25
24,34000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,7000,14.09,1,0.21,N,2,Low,0.20588235294117646,18-25
24,39000,RENT,2.0,VENTURE,B,4500,10.99,0,0.12,N,4,Low,0.11538461538461539,18-25
22,39996,RENT,2.0,EDUCATION,C,4500,13.43,0,0.11,N,4,Low,0.11251125112511251,18-25
22,40000,RENT,6.0,EDUCATION,A,4500,7.66,0,0.11,N,3,Medium,0.1125,18-25
26,40000,RENT,0.0,MEDICAL,A,4500,7.74,0,0.11,N,2,Medium,0.1125,26-35
25,40000,OWN,3.0,EDUCATION,D,12000,14.83,0,0.3,N,4,Medium,0.3,18-25
24,40000,RENT,8.0,MEDICAL,C,4500,12.84,0,0.11,N,3,Medium,0.1125,18-25
22,40000,MORTGAGE,6.0,VENTURE,B,4000,10.36,0,0.1,N,4,Medium,0.1,18-25
24,34068,RENT,2.0,EDUCATION,D,4500,14.84,1,0.13,N,3,Low,0.13208876364917224,18-25
23,41000,RENT,6.0,PERSONAL,C,4500,12.99,0,0.11,N,4,Medium,0.10975609756097561,18-25
25,40000,MORTGAGE,6.0,MEDICAL,C,5000,12.61,0,0.13,Y,4,Medium,0.125,18-25
21,36000,RENT,1.0,VENTURE,D,4500,17.27,1,0.13,N,2,Low,0.125,18-25
24,40000,MORTGAGE,4.0,MEDICAL,B,3500,8.88,0,0.09,N,2,Medium,0.0875,18-25
26,40000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,5300,5.42,0,0.13,N,2,Medium,0.1325,26-35
21,42000,RENT,4.0,DEBTCONSOLIDATION,A,4500,6.03,0,0.11,N,4,Medium,0.10714285714285714,18-25
22,42000,RENT,2.0,DEBTCONSOLIDATION,B,4500,11.49,0,0.11,N,4,Medium,0.10714285714285714,18-25
21,40000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000,5.79,0,0.15,N,3,Medium,0.15,18-25
26,42000,RENT,3.0,PERSONAL,A,4500,7.66,0,0.11,N,2,Medium,0.10714285714285714,26-35
25,43500,RENT,0.0,MEDICAL,A,4500,6.76,0,0.1,N,2,Medium,0.10344827586206896,18-25
25,43738,RENT,0.0,DEBTCONSOLIDATION,A,4500,5.99,0,0.1,N,3,Medium,0.10288536284237962,18-25
26,44004,RENT,2.0,MEDICAL,A,4500,7.74,0,0.1,N,3,Medium,0.10226343059721843,26-35
23,45000,RENT,0.0,VENTURE,B,4500,9.25,0,0.1,N,4,Medium,0.1,18-25
21,41000,RENT,2.0,DEBTCONSOLIDATION,C,4500,13.49,1,0.11,N,3,Medium,0.10975609756097561,18-25
22,40000,MORTGAGE,6.0,PERSONAL,A,4800,7.49,0,0.12,N,2,Medium,0.12,18-25
26,48000,RENT,10.0,DEBTCONSOLIDATION,B,4500,11.11,0,0.09,N,4,Medium,0.09375,26-35
23,48500,RENT,0.0,DEBTCONSOLIDATION,B,4500,12.21,0,0.09,N,4,Medium,0.09278350515463918,18-25
22,44000,RENT,4.0,PERSONAL,D,4500,14.46,1,0.1,Y,2,Medium,0.10227272727272728,18-25
22,44000,RENT,3.0,PERSONAL,A,4500,5.79,1,0.1,N,3,Medium,0.10227272727272728,18-25
21,40000,MORTGAGE,3.0,MEDICAL,A,2500,6.76,0,0.06,N,4,Medium,0.0625,18-25
24,40000,OWN,6.0,VENTURE,A,1000,6.76,0,0.03,N,3,Medium,0.025,18-25
23,52800,RENT,3.0,EDUCATION,A,4500,6.76,0,0.09,N,4,Medium,0.08522727272727272,18-25
24,54100,RENT,5.0,PERSONAL,A,4500,7.14,0,0.08,N,4,Medium,0.08317929759704251,18-25
26,40000,OWN,0.0,HOMEIMPROVEMENT,B,10000,11.86,0,0.25,N,4,Medium,0.25,26-35
22,48300,RENT,0.0,HOMEIMPROVEMENT,B,4500,9.76,1,0.09,N,2,Medium,0.09316770186335403,18-25
22,34000,MORTGAGE,4.0,PERSONAL,D,7750,15.21,1,0.23,N,2,Low,0.22794117647058823,18-25
26,54396,RENT,10.0,MEDICAL,C,4500,13.48,0,0.08,N,3,Medium,0.0827266710787558,26-35
23,40000,MORTGAGE,1.0,PERSONAL,A,4000,7.14,0,0.1,N,3,Medium,0.1,18-25
24,40000,OWN,4.0,PERSONAL,C,2000,14.35,0,0.05,N,2,Medium,0.05,18-25
24,55000,RENT,2.0,DEBTCONSOLIDATION,A,4500,7.9,0,0.08,N,2,Medium,0.08181818181818182,18-25
23,55000,RENT,4.0,VENTURE,A,4500,8.49,0,0.08,N,3,Medium,0.08181818181818182,18-25
22,55000,RENT,4.0,DEBTCONSOLIDATION,A,4500,6.76,0,0.08,N,4,Medium,0.08181818181818182,18-25
24,40000,MORTGAGE,2.0,VENTURE,C,15250,13.98,0,0.38,Y,2,Medium,0.38125,18-25
24,40000,MORTGAGE,5.0,VENTURE,A,8000,7.49,0,0.2,N,4,Medium,0.2,18-25
26,58947,RENT,10.0,MEDICAL,A,4500,6.03,0,0.08,N,2,Medium,0.07633976283780346,26-35
23,59000,RENT,3.0,MEDICAL,C,4500,12.68,0,0.08,Y,3,Medium,0.07627118644067797,18-25
25,40000,OWN,0.0,EDUCATION,B,8000,10.38,0,0.2,N,4,Medium,0.2,18-25
23,54000,RENT,5.0,HOMEIMPROVEMENT,A,4500,8.49,1,0.08,N,2,Medium,0.08333333333333333,18-25
23,54000,RENT,7.0,EDUCATION,B,4500,10.99,1,0.08,N,2,Medium,0.08333333333333333,18-25
23,62000,RENT,7.0,VENTURE,B,4500,12.42,0,0.07,N,2,Medium,0.07258064516129033,18-25
22,40000,MORTGAGE,2.0,PERSONAL,A,8100,7.14,0,0.2,N,3,Medium,0.2025,18-25
25,60000,RENT,9.0,HOMEIMPROVEMENT,B,4500,10.99,1,0.07,N,2,Medium,0.075,18-25
23,40000,MORTGAGE,4.0,EDUCATION,A,4000,6.39,0,0.1,N,3,Medium,0.1,18-25
24,74000,RENT,0.0,PERSONAL,B,4500,12.18,0,0.06,N,4,Medium,0.060810810810810814,18-25
25,78996,RENT,9.0,EDUCATION,A,4500,8.63,0,0.06,N,2,Medium,0.05696490961567674,18-25
25,80000,RENT,8.0,VENTURE,C,4500,13.06,0,0.06,N,2,Medium,0.05625,18-25
25,82560,RENT,6.0,DEBTCONSOLIDATION,A,4500,7.42,0,0.05,N,3,Medium,0.05450581395348837,18-25
25,84000,RENT,0.0,HOMEIMPROVEMENT,B,4500,12.18,0,0.05,N,2,Medium,0.05357142857142857,18-25
24,86854,RENT,8.0,VENTURE,A,4500,7.49,0,0.05,N,4,Medium,0.05181108526953278,18-25
24,40000,MORTGAGE,3.0,VENTURE,B,10500,11.36,0,0.26,N,4,Medium,0.2625,18-25
24,40000,MORTGAGE,8.0,PERSONAL,B,10000,9.88,0,0.25,N,2,Medium,0.25,18-25
21,40000,OWN,6.0,VENTURE,B,5600,10.25,0,0.14,N,3,Medium,0.14,18-25
25,138000,RENT,1.0,EDUCATION,C,4500,13.43,0,0.03,N,3,High,0.03260869565217391,18-25
23,20664,RENT,4.0,EDUCATION,C,4550,13.72,0,0.22,Y,3,Low,0.22018970189701897,18-25
21,34000,MORTGAGE,5.0,EDUCATION,B,10000,10.62,1,0.29,N,2,Low,0.29411764705882354,18-25
22,29976,RENT,6.0,DEBTCONSOLIDATION,C,4550,12.84,0,0.15,N,3,Low,0.15178809714438218,18-25
23,42000,RENT,2.0,EDUCATION,C,4550,15.23,0,0.11,N,4,Medium,0.10833333333333334,18-25
26,130000,RENT,0.0,HOMEIMPROVEMENT,C,4550,13.57,0,0.04,Y,2,High,0.035,26-35
21,24000,RENT,0.0,EDUCATION,C,4600,13.99,0,0.19,Y,2,Low,0.19166666666666668,18-25
23,27864,RENT,0.0,MEDICAL,A,4600,6.03,0,0.17,N,3,Low,0.1650875681883434,18-25
26,40000,MORTGAGE,5.0,MEDICAL,B,6000,10.62,0,0.15,N,4,Medium,0.15,26-35
21,28416,RENT,6.0,PERSONAL,A,4600,7.49,0,0.16,N,2,Low,0.16188063063063063,18-25
24,30000,RENT,0.0,MEDICAL,C,4600,13.48,0,0.15,Y,2,Low,0.15333333333333332,18-25
22,40000,MORTGAGE,6.0,VENTURE,A,4750,7.49,0,0.12,N,2,Medium,0.11875,18-25
23,33000,RENT,0.0,EDUCATION,B,4600,11.71,0,0.14,N,3,Low,0.1393939393939394,18-25
23,40000,RENT,1.0,VENTURE,B,4600,10.59,0,0.12,N,3,Medium,0.115,18-25
25,40000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,10000,7.14,0,0.25,N,4,Medium,0.25,18-25
23,46500,RENT,3.0,EDUCATION,D,4600,15.31,0,0.1,Y,4,Medium,0.0989247311827957,18-25
21,40000,MORTGAGE,5.0,MEDICAL,A,9000,7.51,0,0.23,N,4,Medium,0.225,18-25
25,40000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,4750,10.99,0,0.12,N,3,Medium,0.11875,18-25
26,44000,RENT,5.0,DEBTCONSOLIDATION,C,4600,13.99,1,0.1,N,4,Medium,0.10454545454545454,26-35
21,51996,RENT,5.0,PERSONAL,A,4600,8.59,0,0.09,N,2,Medium,0.0884683437187476,18-25
21,40000,MORTGAGE,5.0,EDUCATION,C,8000,13.48,0,0.2,N,3,Medium,0.2,18-25
23,52000,RENT,5.0,PERSONAL,D,4600,14.96,1,0.09,N,2,Medium,0.08846153846153847,18-25
26,52800,RENT,3.0,DEBTCONSOLIDATION,D,4600,15.62,1,0.09,Y,4,Medium,0.08712121212121213,26-35
24,40000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4000,7.14,0,0.1,N,4,Medium,0.1,18-25
23,40000,MORTGAGE,3.0,EDUCATION,B,12000,9.88,0,0.3,N,2,Medium,0.3,18-25
25,34000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,5800,13.48,1,0.17,Y,3,Low,0.17058823529411765,18-25
22,40000,MORTGAGE,0.0,EDUCATION,C,4000,12.73,0,0.1,Y,2,Medium,0.1,18-25
24,73000,RENT,2.0,MEDICAL,B,4600,9.99,0,0.06,N,2,Medium,0.06301369863013699,18-25
24,100000,RENT,1.0,EDUCATION,A,4600,8.49,0,0.05,N,2,High,0.046,18-25
22,40000,OWN,0.0,VENTURE,C,6400,14.22,0,0.16,Y,2,Medium,0.16,18-25
24,22392,RENT,4.0,MEDICAL,B,4650,9.99,0,0.21,N,4,Low,0.20766345123258306,18-25
24,40000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,15000,9.88,0,0.38,N,2,Medium,0.375,18-25
24,40000,MORTGAGE,2.0,VENTURE,B,10000,11.83,0,0.25,N,3,Medium,0.25,18-25
21,31970,RENT,2.0,VENTURE,A,4650,9.32,0,0.15,N,2,Low,0.14544885830466062,18-25
22,48000,RENT,2.0,MEDICAL,B,4650,10.99,0,0.1,N,4,Medium,0.096875,18-25
24,31776,RENT,6.0,VENTURE,A,4700,8.94,0,0.15,N,3,Low,0.14791037260825782,18-25
25,40000,RENT,0.0,MEDICAL,C,4700,12.09,0,0.12,Y,3,Medium,0.1175,18-25
24,40000,OWN,1.0,HOMEIMPROVEMENT,A,9000,8.94,0,0.23,N,3,Medium,0.225,18-25
23,41000,RENT,7.0,PERSONAL,A,4700,7.9,0,0.11,N,2,Medium,0.11463414634146342,18-25
26,40000,MORTGAGE,3.0,VENTURE,B,1750,11.83,0,0.04,N,4,Medium,0.04375,26-35
24,45000,RENT,2.0,DEBTCONSOLIDATION,B,4700,10.96,0,0.1,N,2,Medium,0.10444444444444445,18-25
26,19800,RENT,0.0,MEDICAL,C,4725,11.22,1,0.24,N,3,Low,0.23863636363636365,26-35
26,27600,RENT,0.0,MEDICAL,A,4725,6.54,0,0.17,N,2,Low,0.17119565217391305,26-35
24,40000,OWN,8.0,HOMEIMPROVEMENT,C,7500,13.22,0,0.19,N,3,Medium,0.1875,18-25
24,12000,RENT,0.0,EDUCATION,B,4750,10.75,1,0.4,N,4,Low,0.3958333333333333,18-25
21,13806,RENT,6.0,PERSONAL,C,4750,12.73,1,0.34,Y,3,Low,0.34405331015500507,18-25
22,14000,RENT,2.0,PERSONAL,D,4750,14.61,1,0.34,N,4,Low,0.3392857142857143,18-25
26,14040,RENT,1.0,DEBTCONSOLIDATION,B,4750,10.25,1,0.34,N,2,Low,0.3383190883190883,26-35
23,14400,RENT,1.0,EDUCATION,B,4750,11.11,1,0.33,N,2,Low,0.3298611111111111,18-25
21,40000,MORTGAGE,5.0,EDUCATION,B,9000,11.14,0,0.23,N,3,Medium,0.225,18-25
26,15000,RENT,0.0,PERSONAL,A,4750,8.49,1,0.32,N,3,Low,0.31666666666666665,26-35
25,15600,RENT,1.0,PERSONAL,C,4750,13.85,1,0.3,N,4,Low,0.30448717948717946,18-25
22,16000,RENT,0.0,EDUCATION,C,4750,13.16,1,0.3,N,3,Low,0.296875,18-25
23,40000,OWN,6.0,VENTURE,B,12000,11.14,0,0.3,N,3,Medium,0.3,18-25
22,20400,RENT,1.0,DEBTCONSOLIDATION,B,4750,11.49,0,0.23,N,2,Low,0.23284313725490197,18-25
25,20400,RENT,3.0,VENTURE,C,4750,12.98,0,0.23,Y,4,Low,0.23284313725490197,18-25
24,40000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,3400,7.4,0,0.09,N,3,Medium,0.085,18-25
22,21000,RENT,4.0,EDUCATION,D,4750,15.31,0,0.23,N,2,Low,0.2261904761904762,18-25
25,24000,RENT,9.0,MEDICAL,B,4750,10.38,0,0.2,N,4,Low,0.19791666666666666,18-25
24,24000,RENT,8.0,DEBTCONSOLIDATION,B,4750,10.62,0,0.2,N,3,Low,0.19791666666666666,18-25
21,26400,RENT,5.0,PERSONAL,C,4750,12.23,0,0.18,N,3,Low,0.17992424242424243,18-25
24,34000,MORTGAGE,3.0,PERSONAL,D,10000,15.31,1,0.29,Y,2,Low,0.29411764705882354,18-25
24,28800,RENT,0.0,EDUCATION,C,4750,13.48,0,0.16,Y,4,Low,0.16493055555555555,18-25
22,40000,OWN,0.0,EDUCATION,B,6000,11.48,0,0.15,N,4,Medium,0.15,18-25
24,40000,MORTGAGE,8.0,EDUCATION,D,3000,15.65,0,0.07,N,2,Medium,0.075,18-25
23,40000,MORTGAGE,1.0,EDUCATION,B,4000,11.48,0,0.1,N,3,Medium,0.1,18-25
22,13440,RENT,1.0,MEDICAL,B,4800,12.53,1,0.36,N,4,Low,0.35714285714285715,18-25
21,15000,RENT,6.0,VENTURE,A,4800,8.49,1,0.32,N,3,Low,0.32,18-25
24,15000,RENT,3.0,PERSONAL,E,4800,16.95,1,0.32,N,3,Low,0.32,18-25
21,15996,RENT,3.0,MEDICAL,D,4800,15.37,1,0.3,Y,3,Low,0.30007501875468867,18-25
22,19800,RENT,4.0,DEBTCONSOLIDATION,B,4800,10.99,1,0.24,N,2,Low,0.24242424242424243,18-25
26,20000,RENT,0.0,DEBTCONSOLIDATION,A,4800,7.49,0,0.24,N,2,Low,0.24,26-35
24,20000,RENT,5.0,MEDICAL,B,4800,11.14,0,0.24,N,4,Low,0.24,18-25
24,40000,MORTGAGE,3.0,VENTURE,A,5000,8.59,0,0.13,N,3,Medium,0.125,18-25
22,40000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,7000,9.32,0,0.17,N,3,Medium,0.175,18-25
23,20400,RENT,0.0,PERSONAL,A,4800,7.49,0,0.24,N,2,Low,0.23529411764705882,18-25
26,40000,MORTGAGE,6.0,VENTURE,C,10750,12.84,0,0.27,Y,4,Medium,0.26875,26-35
23,40000,MORTGAGE,7.0,EDUCATION,B,3500,12.21,0,0.09,N,3,Medium,0.0875,18-25
22,21000,RENT,5.0,MEDICAL,B,4800,10.75,0,0.23,N,3,Low,0.22857142857142856,18-25
26,21000,RENT,0.0,VENTURE,A,4800,7.75,0,0.23,N,4,Low,0.22857142857142856,26-35
22,21600,RENT,0.0,MEDICAL,C,4800,13.49,0,0.22,N,3,Low,0.2222222222222222,18-25
21,22000,RENT,1.0,MEDICAL,A,4800,7.88,0,0.22,N,2,Low,0.21818181818181817,18-25
26,40000,MORTGAGE,3.0,VENTURE,A,3250,8.0,0,0.08,N,4,Medium,0.08125,26-35
21,34000,OTHER,3.0,VENTURE,E,9600,15.68,1,0.28,Y,2,Low,0.2823529411764706,18-25
23,23136,RENT,4.0,EDUCATION,A,4800,6.17,0,0.21,N,2,Low,0.2074688796680498,18-25
22,23448,RENT,4.0,DEBTCONSOLIDATION,B,4800,11.86,0,0.2,N,3,Low,0.2047082906857728,18-25
22,40000,MORTGAGE,6.0,PERSONAL,C,10000,13.48,0,0.25,Y,3,Medium,0.25,18-25
22,24000,RENT,6.0,EDUCATION,A,4800,7.49,0,0.2,N,2,Low,0.2,18-25
26,24000,RENT,0.0,EDUCATION,A,4800,7.49,0,0.2,N,3,Low,0.2,26-35
22,24500,RENT,3.0,MEDICAL,B,4800,10.65,0,0.2,N,2,Low,0.19591836734693877,18-25
25,26000,RENT,1.0,PERSONAL,B,4800,10.65,0,0.18,N,4,Low,0.18461538461538463,18-25
22,26004,RENT,5.0,MEDICAL,B,4800,10.99,0,0.18,N,4,Low,0.18458698661744347,18-25
24,26085,RENT,2.0,EDUCATION,C,4800,13.35,0,0.18,Y,3,Low,0.18401380103507764,18-25
23,26400,RENT,4.0,PERSONAL,A,4800,7.49,0,0.18,N,4,Low,0.18181818181818182,18-25
21,27000,RENT,4.0,DEBTCONSOLIDATION,C,4800,13.49,0,0.18,N,4,Low,0.17777777777777778,18-25
21,27000,RENT,1.0,EDUCATION,A,4800,7.51,0,0.18,N,2,Low,0.17777777777777778,18-25
22,40000,MORTGAGE,1.0,PERSONAL,E,8000,16.0,0,0.2,Y,3,Medium,0.2,18-25
21,27700,RENT,5.0,PERSONAL,A,4800,6.62,0,0.17,N,4,Low,0.17328519855595667,18-25
26,27880,RENT,1.0,MEDICAL,B,4800,9.25,0,0.17,N,4,Low,0.17216642754662842,26-35
22,29000,RENT,6.0,MEDICAL,C,4800,12.99,0,0.17,Y,4,Low,0.16551724137931034,18-25
25,34000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3000,10.51,1,0.09,N,3,Low,0.08823529411764706,18-25
22,29534,RENT,1.0,EDUCATION,B,4800,11.99,0,0.16,N,4,Low,0.16252454797860094,18-25
23,40000,MORTGAGE,1.0,VENTURE,B,1200,10.83,0,0.03,N,2,Medium,0.03,18-25
24,30000,RENT,5.0,EDUCATION,A,4800,6.99,0,0.16,N,4,Low,0.16,18-25
23,30000,RENT,6.0,EDUCATION,A,4800,7.49,0,0.16,N,3,Low,0.16,18-25
24,30000,RENT,8.0,VENTURE,B,4800,11.49,0,0.16,N,2,Low,0.16,18-25
24,30000,RENT,0.0,EDUCATION,C,4800,13.35,0,0.16,N,3,Low,0.16,18-25
23,30000,RENT,0.0,EDUCATION,B,4800,10.99,0,0.16,N,4,Low,0.16,18-25
26,40000,MORTGAGE,10.0,VENTURE,B,5200,10.08,0,0.13,N,3,Medium,0.13,26-35
